Quality;Polygons;Lights;Shadows;Particles;IsComplexMaterial;FPS
5;25000;8;1;1000;0;12.74
5;25000;8;1;2000;0;12.12
5;25000;8;1;3000;0;11.52
5;25000;12;0;0;0;12.14
5;25000;12;0;100;0;15.25
5;25000;12;0;500;0;13.27
5;25000;12;0;1000;0;12.42
5;25000;12;0;2000;0;13.07
5;25000;12;0;3000;0;11.98
5;25000;12;1;0;0;14.85
5;25000;12;1;100;0;14.89
5;25000;12;1;500;0;12.44
5;25000;12;1;1000;0;12.26
5;25000;12;1;2000;0;13.01
5;25000;12;1;3000;0;11.51
5;25000;16;0;0;0;12.43
5;25000;16;0;100;0;11.70
5;25000;16;0;500;0;12.54
5;25000;16;0;1000;0;12.30
5;25000;16;0;2000;0;12.10
5;25000;16;0;3000;0;12.08
5;25000;16;1;0;0;14.92
5;25000;16;1;100;0;14.39
5;25000;16;1;500;0;14.89
5;25000;16;1;1000;0;12.57
5;25000;16;1;2000;0;12.68
5;25000;16;1;3000;0;11.31
5;50000;0;0;0;0;2.84
5;50000;0;0;100;0;8.18
5;50000;0;0;500;0;8.00
5;50000;0;0;1000;0;7.45
5;50000;0;0;2000;0;6.45
5;50000;0;0;3000;0;6.22
5;50000;0;1;0;0;7.94
5;50000;0;1;100;0;7.49
5;50000;0;1;500;0;7.93
5;50000;0;1;1000;0;6.08
5;50000;0;1;2000;0;7.73
5;50000;0;1;3000;0;6.45
5;50000;1;0;0;0;6.45
5;50000;1;0;100;0;8.42
5;50000;1;0;500;0;7.82
5;50000;1;0;1000;0;7.59
5;50000;1;0;2000;0;5.61
5;50000;1;0;3000;0;6.14
5;50000;1;1;0;0;6.12
5;50000;1;1;100;0;7.60
5;50000;1;1;500;0;6.54
5;50000;1;1;1000;0;7.78
5;50000;1;1;2000;0;7.52
5;50000;1;1;3000;0;6.59
5;50000;2;0;0;0;8.00
5;50000;2;0;100;0;7.82
5;50000;2;0;500;0;7.50
5;50000;2;0;1000;0;6.00
5;50000;2;0;2000;0;6.21
5;50000;2;0;3000;0;6.27
5;50000;2;1;0;0;6.58
5;50000;2;1;100;0;7.97
5;50000;2;1;500;0;8.19
5;50000;2;1;1000;0;7.96
5;50000;2;1;2000;0;6.64
5;50000;2;1;3000;0;6.24
5;50000;4;0;0;0;6.60
5;50000;4;0;100;0;7.94
5;50000;4;0;500;0;7.68
5;50000;4;0;1000;0;7.94
5;50000;4;0;2000;0;6.56
5;50000;4;0;3000;0;6.50
5;50000;4;1;0;0;8.01
5;50000;4;1;100;0;6.64
5;50000;4;1;500;0;7.15
5;50000;4;1;1000;0;5.95
5;50000;4;1;2000;0;5.46
5;50000;4;1;3000;0;5.79
5;50000;8;0;0;0;6.34
5;50000;8;0;100;0;8.06
5;50000;8;0;500;0;7.50
5;50000;8;0;1000;0;8.12
5;50000;8;0;2000;0;7.30
5;50000;8;0;3000;0;6.37
5;50000;8;1;0;0;8.21
5;50000;8;1;100;0;7.95
5;50000;8;1;500;0;7.47
5;50000;8;1;1000;0;5.65
5;50000;8;1;2000;0;5.75
5;50000;8;1;3000;0;6.10
5;50000;12;0;0;0;8.29
5;50000;12;0;100;0;7.59
5;50000;12;0;500;0;6.35
5;50000;12;0;1000;0;8.03
5;50000;12;0;2000;0;7.92
5;50000;12;0;3000;0;6.46
5;50000;12;1;0;0;6.63
5;50000;12;1;100;0;6.00
5;50000;12;1;500;0;7.54
5;50000;12;1;1000;0;7.88
5;50000;12;1;2000;0;6.48
5;50000;12;1;3000;0;6.21
5;50000;16;0;0;0;7.86
5;50000;16;0;100;0;7.62
5;50000;16;0;500;0;6.43
5;50000;16;0;1000;0;8.03
5;50000;16;0;2000;0;6.58
5;50000;16;0;3000;0;5.93
5;50000;16;1;0;0;8.02
5;50000;16;1;100;0;5.80
5;50000;16;1;500;0;5.85
5;50000;16;1;1000;0;7.52
5;50000;16;1;2000;0;5.80
5;50000;16;1;3000;0;6.37
5;75000;0;0;0;0;2.49
5;75000;0;0;100;0;6.14
5;75000;0;0;500;0;5.37
5;75000;0;0;1000;0;5.57
5;75000;0;0;2000;0;4.94
5;75000;0;0;3000;0;5.17
5;75000;0;1;0;0;5.40
5;75000;0;1;100;0;5.20
5;75000;0;1;500;0;5.25
5;75000;0;1;1000;0;5.21
5;75000;0;1;2000;0;4.84
5;75000;0;1;3000;0;4.71
5;75000;1;0;0;0;5.14
5;75000;1;0;100;0;5.22
5;75000;1;0;500;0;5.24
5;75000;1;0;1000;0;5.01
5;75000;1;0;2000;0;4.74
5;75000;1;0;3000;0;4.88
5;75000;1;1;0;0;5.04
5;75000;1;1;100;0;5.23
5;75000;1;1;500;0;4.73
5;75000;1;1;1000;0;5.13
5;75000;1;1;2000;0;4.40
5;75000;1;1;3000;0;4.98
5;75000;2;0;0;0;5.04
5;75000;2;0;100;0;5.24
5;75000;2;0;500;0;5.08
5;75000;2;0;1000;0;5.15
5;75000;2;0;2000;0;4.90
5;75000;2;0;3000;0;4.42
5;75000;2;1;0;0;5.00
5;75000;2;1;100;0;5.14
5;75000;2;1;500;0;5.07
5;75000;2;1;1000;0;4.59
5;75000;2;1;2000;0;4.97
5;75000;2;1;3000;0;4.76
5;75000;4;0;0;0;5.08
5;75000;4;0;100;0;4.97
5;75000;4;0;500;0;5.20
5;75000;4;0;1000;0;5.07
5;75000;4;0;2000;0;4.83
5;75000;4;0;3000;0;4.91
5;75000;4;1;0;0;5.04
5;75000;4;1;100;0;5.09
5;75000;4;1;500;0;4.56
5;75000;4;1;1000;0;4.73
5;75000;4;1;2000;0;5.05
5;75000;4;1;3000;0;4.39
5;75000;8;0;0;0;5.22
5;75000;8;0;100;0;5.39
5;75000;8;0;500;0;5.23
5;75000;8;0;1000;0;4.89
5;75000;8;0;2000;0;4.62
5;75000;8;0;3000;0;4.91
5;75000;8;1;0;0;5.08
5;75000;8;1;100;0;4.85
5;75000;8;1;500;0;5.13
5;75000;8;1;1000;0;4.98
5;75000;8;1;2000;0;4.68
5;75000;8;1;3000;0;4.63
5;75000;12;0;0;0;4.99
5;75000;12;0;100;0;5.54
5;75000;12;0;500;0;4.93
5;75000;12;0;1000;0;4.96
5;75000;12;0;2000;0;5.04
5;75000;12;0;3000;0;4.83
5;75000;12;1;0;0;4.92
5;75000;12;1;100;0;4.92
5;75000;12;1;500;0;5.13
5;75000;12;1;1000;0;5.02
5;75000;12;1;2000;0;4.94
5;75000;12;1;3000;0;4.84
5;75000;16;0;0;0;4.95
5;75000;16;0;100;0;5.18
5;75000;16;0;500;0;5.28
5;75000;16;0;1000;0;5.16
5;75000;16;0;2000;0;5.04
5;75000;16;0;3000;0;4.74
5;75000;16;1;0;0;4.97
5;75000;16;1;100;0;5.45
5;75000;16;1;500;0;5.03
5;75000;16;1;1000;0;5.02
5;75000;16;1;2000;0;4.53
5;75000;16;1;3000;0;4.94
5;100000;0;0;0;0;2.32
5;100000;0;0;100;0;4.13
5;100000;0;0;500;0;4.20
5;100000;0;0;1000;0;4.12
5;100000;0;0;2000;0;3.61
5;100000;0;0;3000;0;3.68
5;100000;0;1;0;0;4.12
5;100000;0;1;100;0;3.96
5;100000;0;1;500;0;3.95
5;100000;0;1;1000;0;3.91
5;100000;0;1;2000;0;3.67
5;100000;0;1;3000;0;3.92
5;100000;1;0;0;0;3.78
5;100000;1;0;100;0;4.06
5;100000;1;0;500;0;3.73
5;100000;1;0;1000;0;3.85
5;100000;1;0;2000;0;3.89
5;100000;1;0;3000;0;3.37
5;100000;1;1;0;0;3.53
5;100000;1;1;100;0;4.38
5;100000;1;1;500;0;3.91
5;100000;1;1;1000;0;3.61
5;100000;1;1;2000;0;3.78
5;100000;1;1;3000;0;3.75
5;100000;2;0;0;0;3.89
5;100000;2;0;100;0;3.98
5;100000;2;0;500;0;4.04
5;100000;2;0;1000;0;3.68
5;100000;2;0;2000;0;3.74
5;100000;2;0;3000;0;3.63
5;100000;2;1;0;0;3.70
5;100000;2;1;100;0;4.01
5;100000;2;1;500;0;3.84
5;100000;2;1;1000;0;3.78
5;100000;2;1;2000;0;3.65
5;100000;2;1;3000;0;3.67
5;100000;4;0;0;0;3.87
5;100000;4;0;100;0;4.10
5;100000;4;0;500;0;3.93
5;100000;4;0;1000;0;3.86
5;100000;4;0;2000;0;3.67
5;100000;4;0;3000;0;3.61
5;100000;4;1;0;0;4.01
5;100000;4;1;100;0;3.66
5;100000;4;1;500;0;3.47
5;100000;4;1;1000;0;3.75
5;100000;4;1;2000;0;3.75
5;100000;4;1;3000;0;3.62
5;100000;8;0;0;0;3.63
5;100000;8;0;100;0;4.30
5;100000;8;0;500;0;4.17
5;100000;8;0;1000;0;3.76
5;100000;8;0;2000;0;4.18
5;100000;8;0;3000;0;3.80
5;100000;8;1;0;0;3.60
5;100000;8;1;100;0;3.99
5;100000;8;1;500;0;3.92
5;100000;8;1;1000;0;3.86
5;100000;8;1;2000;0;3.82
5;100000;8;1;3000;0;3.65
5;100000;12;0;0;0;3.68
5;100000;12;0;100;0;4.01
5;100000;12;0;500;0;3.78
5;100000;12;0;1000;0;3.95
5;100000;12;0;2000;0;3.70
5;100000;12;0;3000;0;3.43
5;100000;12;1;0;0;3.84
5;100000;12;1;100;0;3.82
5;100000;12;1;500;0;3.90
5;100000;12;1;1000;0;3.61
5;100000;12;1;2000;0;3.23
5;100000;12;1;3000;0;3.71
5;100000;16;0;0;0;3.74
5;100000;16;0;100;0;4.01
5;100000;16;0;500;0;3.26
5;100000;16;0;1000;0;4.12
5;100000;16;0;2000;0;3.68
5;100000;16;0;3000;0;3.61
5;100000;16;1;0;0;3.84
5;100000;16;1;100;0;3.95
5;100000;16;1;500;0;3.89
5;100000;16;1;1000;0;3.76
5;100000;16;1;2000;0;3.70
5;100000;16;1;3000;0;3.75
5;175000;0;0;0;0;3.85
5;175000;0;0;100;0;3.95
5;175000;0;0;500;0;3.94
5;175000;0;0;1000;0;3.96
5;175000;0;0;2000;0;3.92
5;175000;0;0;3000;0;3.63
5;175000;0;1;0;0;3.71
5;175000;0;1;100;0;4.10
5;175000;0;1;500;0;3.74
5;175000;0;1;1000;0;3.95
5;175000;0;1;2000;0;3.94
5;175000;0;1;3000;0;3.83
5;175000;1;0;0;0;3.79
5;175000;1;0;100;0;3.87
5;175000;1;0;500;0;3.79
5;175000;1;0;1000;0;3.97
5;175000;1;0;2000;0;3.88
5;175000;1;0;3000;0;3.46
5;175000;1;1;0;0;3.80
5;175000;1;1;100;0;3.71
5;175000;1;1;500;0;4.04
5;175000;1;1;1000;0;3.78
5;175000;1;1;2000;0;3.70
5;175000;1;1;3000;0;3.73
5;175000;2;0;0;0;3.30
5;175000;2;0;100;0;3.64
5;175000;2;0;500;0;3.87
5;175000;2;0;1000;0;3.98
5;175000;2;0;2000;0;3.79
5;175000;2;0;3000;0;3.66
5;175000;2;1;0;0;3.54
5;175000;2;1;100;0;3.94
5;175000;2;1;500;0;4.21
5;175000;2;1;1000;0;4.00
5;175000;2;1;2000;0;3.67
5;175000;2;1;3000;0;3.68
5;175000;4;0;0;0;4.17
5;175000;4;0;100;0;4.07
5;175000;4;0;500;0;3.84
5;175000;4;0;1000;0;3.99
5;175000;4;0;2000;0;3.95
5;175000;4;0;3000;0;3.58
5;175000;4;1;0;0;3.89
5;175000;4;1;100;0;3.97
5;175000;4;1;500;0;3.51
5;175000;4;1;1000;0;3.60
5;175000;4;1;2000;0;3.76
5;175000;4;1;3000;0;3.64
5;175000;8;0;0;0;3.89
5;175000;8;0;100;0;4.02
5;175000;8;0;500;0;4.00
5;175000;8;0;1000;0;3.94
5;175000;8;0;2000;0;3.74
5;175000;8;0;3000;0;3.70
5;175000;8;1;0;0;3.81
5;175000;8;1;100;0;4.07
5;175000;8;1;500;0;3.77
5;175000;8;1;1000;0;3.85
5;175000;8;1;2000;0;3.76
5;175000;8;1;3000;0;3.60
5;175000;12;0;0;0;3.61
5;175000;12;0;100;0;3.63
5;175000;12;0;500;0;3.82
5;175000;12;0;1000;0;3.90
5;175000;12;0;2000;0;3.97
5;175000;12;0;3000;0;3.75
5;175000;12;1;0;0;3.69
5;175000;12;1;100;0;3.97
5;175000;12;1;500;0;4.04
5;175000;12;1;1000;0;3.90
5;175000;12;1;2000;0;3.78
5;175000;12;1;3000;0;3.76
5;175000;16;0;0;0;3.89
5;175000;16;0;100;0;3.95
5;175000;16;0;500;0;3.75
5;175000;16;0;1000;0;4.08
5;175000;16;0;2000;0;3.94
5;175000;16;0;3000;0;3.79
5;175000;16;1;0;0;3.88
5;175000;16;1;100;0;3.78
5;175000;16;1;500;0;3.78
5;175000;16;1;1000;0;3.80
5;175000;16;1;2000;0;3.69
5;175000;16;1;3000;0;3.67
5;250000;0;0;0;0;4.03
5;250000;0;0;100;0;3.57
5;250000;0;0;500;0;4.10
5;250000;0;0;1000;0;3.82
5;250000;0;0;2000;0;3.91
5;250000;0;0;3000;0;3.74
5;250000;0;1;0;0;3.98
5;250000;0;1;100;0;3.99
5;250000;0;1;500;0;3.89
5;250000;0;1;1000;0;4.14
5;250000;0;1;2000;0;3.55
5;250000;0;1;3000;0;3.46
5;250000;1;0;0;0;3.62
5;250000;1;0;100;0;4.14
5;250000;1;0;500;0;4.18
5;250000;1;0;1000;0;3.76
5;250000;1;0;2000;0;3.63
5;250000;1;0;3000;0;3.88
5;250000;1;1;0;0;4.06
5;250000;1;1;100;0;4.13
5;250000;1;1;500;0;3.93
5;250000;1;1;1000;0;3.70
5;250000;1;1;2000;0;3.61
5;250000;1;1;3000;0;3.73
5;250000;2;0;0;0;3.77
5;250000;2;0;100;0;4.09
5;250000;2;0;500;0;3.92
5;250000;2;0;1000;0;3.89
5;250000;2;0;2000;0;3.50
5;250000;2;0;3000;0;3.43
5;250000;2;1;0;0;3.74
5;250000;2;1;100;0;3.70
5;250000;2;1;500;0;3.58
5;250000;2;1;1000;0;3.59
5;250000;2;1;2000;0;3.67
5;250000;2;1;3000;0;3.87
5;250000;4;0;0;0;4.08
5;250000;4;0;100;0;4.14
5;250000;4;0;500;0;3.77
5;250000;4;0;1000;0;3.96
5;250000;4;0;2000;0;4.03
5;250000;4;0;3000;0;3.79
5;250000;4;1;0;0;4.07
5;250000;4;1;100;0;3.66
5;250000;4;1;500;0;4.24
5;250000;4;1;1000;0;3.78
5;250000;4;1;2000;0;3.64
5;250000;4;1;3000;0;3.41
5;250000;8;0;0;0;3.91
5;250000;8;0;100;0;3.85
5;250000;8;0;500;0;4.20
5;250000;8;0;1000;0;3.76
5;250000;8;0;2000;0;3.53
5;250000;8;0;3000;0;3.33
5;250000;8;1;0;0;3.86
5;250000;8;1;100;0;4.00
5;250000;8;1;500;0;3.87
5;250000;8;1;1000;0;3.86
5;250000;8;1;2000;0;3.62
5;250000;8;1;3000;0;3.52
5;250000;12;0;0;0;3.87
5;250000;12;0;100;0;4.25
5;250000;12;0;500;0;4.02
5;250000;12;0;1000;0;3.90
5;250000;12;0;2000;0;3.96
5;250000;12;0;3000;0;3.75
5;250000;12;1;0;0;3.91
5;250000;12;1;100;0;3.94
5;250000;12;1;500;0;3.78
5;250000;12;1;1000;0;3.68
5;250000;12;1;2000;0;3.83
5;250000;12;1;3000;0;3.69
5;250000;16;0;0;0;3.85
5;250000;16;0;100;0;4.02
5;250000;16;0;500;0;3.85
5;250000;16;0;1000;0;3.96
5;250000;16;0;2000;0;3.85
5;250000;16;0;3000;0;3.53
5;250000;16;1;0;0;4.01
5;250000;16;1;100;0;3.99
5;250000;16;1;500;0;3.63
5;250000;16;1;1000;0;3.60
5;250000;16;1;2000;0;3.71
5;250000;16;1;3000;0;3.77
5;0;0;0;0;1;0.62
5;0;0;0;100;1;155.22
5;0;0;0;500;1;104.78
5;0;0;0;1000;1;82.52
5;0;0;0;2000;1;55.75
5;0;0;0;3000;1;42.03
5;0;0;1;0;1;125.09
5;0;0;1;100;1;135.71
5;0;0;1;500;1;109.15
5;0;0;1;1000;1;84.72
5;0;0;1;2000;1;55.13
5;0;0;1;3000;1;38.87
5;0;1;0;0;1;142.32
5;0;1;0;100;1;142.47
5;0;1;0;500;1;106.05
5;0;1;0;1000;1;82.23
5;0;1;0;2000;1;52.58
5;0;1;0;3000;1;39.03
5;0;1;1;0;1;139.78
5;0;1;1;100;1;143.51
5;0;1;1;500;1;105.64
5;0;1;1;1000;1;81.73
5;0;1;1;2000;1;52.44
5;0;1;1;3000;1;38.64
5;0;2;0;0;1;139.59
5;0;2;0;100;1;142.23
5;0;2;0;500;1;105.27
5;0;2;0;1000;1;81.96
5;0;2;0;2000;1;52.19
5;0;2;0;3000;1;35.09
5;0;2;1;0;1;119.07
5;0;2;1;100;1;125.98
5;0;2;1;500;1;98.45
5;0;2;1;1000;1;77.79
5;0;2;1;2000;1;55.75
5;0;2;1;3000;1;42.25
5;0;4;0;0;1;151.63
5;0;4;0;100;1;128.64
5;0;4;0;500;1;95.30
5;0;4;0;1000;1;77.76
5;0;4;0;2000;1;52.99
5;0;4;0;3000;1;41.88
5;0;4;1;0;1;148.64
5;0;4;1;100;1;123.85
5;0;4;1;500;1;102.55
5;0;4;1;1000;1;83.54
5;0;4;1;2000;1;55.21
5;0;4;1;3000;1;39.39
5;0;8;0;0;1;142.66
5;0;8;0;100;1;143.22
5;0;8;0;500;1;93.19
5;0;8;0;1000;1;76.52
5;0;8;0;2000;1;52.49
5;0;8;0;3000;1;39.31
5;0;8;1;0;1;144.25
5;0;8;1;100;1;138.27
5;0;8;1;500;1;104.10
5;0;8;1;1000;1;79.64
5;0;8;1;2000;1;52.37
5;0;8;1;3000;1;38.82
5;0;12;0;0;1;142.96
5;0;12;0;100;1;142.62
5;0;12;0;500;1;106.45
5;0;12;0;1000;1;77.72
5;0;12;0;2000;1;52.21
5;0;12;0;3000;1;38.50
5;0;12;1;0;1;139.06
5;0;12;1;100;1;139.18
5;0;12;1;500;1;104.09
5;0;12;1;1000;1;79.41
5;0;12;1;2000;1;51.99
5;0;12;1;3000;1;38.04
5;0;16;0;0;1;139.86
5;0;16;0;100;1;142.19
5;0;16;0;500;1;106.50
5;0;16;0;1000;1;79.39
5;0;16;0;2000;1;52.50
5;0;16;0;3000;1;38.64
5;0;16;1;0;1;138.69
5;0;16;1;100;1;139.90
5;0;16;1;500;1;105.28
5;0;16;1;1000;1;78.80
5;0;16;1;2000;1;52.19
5;0;16;1;3000;1;36.44
5;100;0;0;0;1;103.81
5;100;0;0;100;1;139.81
5;100;0;0;500;1;104.35
5;100;0;0;1000;1;78.10
5;100;0;0;2000;1;51.41
5;100;0;0;3000;1;38.75
5;100;0;1;0;1;136.44
5;100;0;1;100;1;137.54
5;100;0;1;500;1;104.72
5;100;0;1;1000;1;79.74
5;100;0;1;2000;1;51.92
5;100;0;1;3000;1;38.78
5;100;1;0;0;1;138.92
5;100;1;0;100;1;138.26
5;100;1;0;500;1;105.12
5;100;1;0;1000;1;78.82
5;100;1;0;2000;1;51.88
5;100;1;0;3000;1;38.46
5;100;1;1;0;1;125.56
5;100;1;1;100;1;126.37
5;100;1;1;500;1;97.69
5;100;1;1;1000;1;78.43
5;100;1;1;2000;1;51.74
5;100;1;1;3000;1;38.30
5;100;2;0;0;1;136.52
5;100;2;0;100;1;137.98
5;100;2;0;500;1;105.25
5;100;2;0;1000;1;78.89
5;100;2;0;2000;1;52.74
5;100;2;0;3000;1;38.81
5;100;2;1;0;1;130.95
5;100;2;1;100;1;131.10
5;100;2;1;500;1;101.44
5;100;2;1;1000;1;77.64
5;100;2;1;2000;1;51.08
5;100;2;1;3000;1;38.16
5;100;4;0;0;1;137.69
5;100;4;0;100;1;137.34
5;100;4;0;500;1;104.97
5;100;4;0;1000;1;79.26
5;100;4;0;2000;1;46.13
5;100;4;0;3000;1;35.41
5;100;4;1;0;1;118.59
5;100;4;1;100;1;131.95
5;100;4;1;500;1;108.73
5;100;4;1;1000;1;82.20
5;100;4;1;2000;1;52.36
5;100;4;1;3000;1;38.64
5;100;8;0;0;1;137.07
5;100;8;0;100;1;139.11
5;100;8;0;500;1;106.35
5;100;8;0;1000;1;78.35
5;100;8;0;2000;1;51.59
5;100;8;0;3000;1;38.57
5;100;8;1;0;1;125.70
5;100;8;1;100;1;131.40
5;100;8;1;500;1;102.56
5;100;8;1;1000;1;76.89
5;100;8;1;2000;1;51.72
5;100;8;1;3000;1;37.96
5;100;12;0;0;1;138.13
5;100;12;0;100;1;138.00
5;100;12;0;500;1;104.99
5;100;12;0;1000;1;78.95
5;100;12;0;2000;1;52.43
5;100;12;0;3000;1;38.47
5;100;12;1;0;1;129.47
5;100;12;1;100;1;131.80
5;100;12;1;500;1;102.38
5;100;12;1;1000;1;78.25
5;100;12;1;2000;1;51.13
5;100;12;1;3000;1;38.24
5;100;16;0;0;1;137.95
5;100;16;0;100;1;135.88
5;100;16;0;500;1;103.27
5;100;16;0;1000;1;79.47
5;100;16;0;2000;1;51.86
5;100;16;0;3000;1;38.72
5;100;16;1;0;1;129.02
5;100;16;1;100;1;131.46
5;100;16;1;500;1;99.44
5;100;16;1;1000;1;76.84
5;100;16;1;2000;1;51.15
5;100;16;1;3000;1;37.94
5;500;0;0;0;1;90.62
5;500;0;0;100;1;125.04
5;500;0;0;500;1;101.96
5;500;0;0;1000;1;76.82
5;500;0;0;2000;1;51.23
5;500;0;0;3000;1;37.69
5;500;0;1;0;1;125.70
5;500;0;1;100;1;130.19
5;500;0;1;500;1;103.05
5;500;0;1;1000;1;76.63
5;500;0;1;2000;1;50.85
5;500;0;1;3000;1;37.80
5;500;1;0;0;1;125.60
5;500;1;0;100;1;128.36
5;500;1;0;500;1;98.22
5;500;1;0;1000;1;76.62
5;500;1;0;2000;1;50.59
5;500;1;0;3000;1;37.66
5;500;1;1;0;1;112.94
5;500;1;1;100;1;118.65
5;500;1;1;500;1;97.94
5;500;1;1;1000;1;75.20
5;500;1;1;2000;1;50.59
5;500;1;1;3000;1;37.58
5;500;2;0;0;1;125.40
5;500;2;0;100;1;128.74
5;500;2;0;500;1;89.06
5;500;2;0;1000;1;75.71
5;500;2;0;2000;1;49.76
5;500;2;0;3000;1;37.67
5;500;2;1;0;1;118.51
5;500;2;1;100;1;122.42
5;500;2;1;500;1;95.78
5;500;2;1;1000;1;71.03
5;500;2;1;2000;1;46.60
5;500;2;1;3000;1;36.07
5;500;4;0;0;1;119.66
5;500;4;0;100;1;123.44
5;500;4;0;500;1;98.19
5;500;4;0;1000;1;72.41
5;500;4;0;2000;1;48.73
5;500;4;0;3000;1;37.12
5;500;4;1;0;1;115.73
5;500;4;1;100;1;119.24
5;500;4;1;500;1;97.33
5;500;4;1;1000;1;75.35
5;500;4;1;2000;1;50.69
5;500;4;1;3000;1;37.42
5;500;8;0;0;1;123.57
5;500;8;0;100;1;126.13
5;500;8;0;500;1;98.89
5;500;8;0;1000;1;77.14
5;500;8;0;2000;1;51.18
5;500;8;0;3000;1;38.03
5;500;8;1;0;1;119.04
5;500;8;1;100;1;123.09
5;500;8;1;500;1;97.14
5;500;8;1;1000;1;73.10
5;500;8;1;2000;1;50.85
5;500;8;1;3000;1;37.71
5;500;12;0;0;1;124.64
5;500;12;0;100;1;130.17
5;500;12;0;500;1;99.46
5;500;12;0;1000;1;76.53
5;500;12;0;2000;1;51.61
5;500;12;0;3000;1;38.06
5;500;12;1;0;1;118.51
5;500;12;1;100;1;123.11
5;500;12;1;500;1;92.78
5;500;12;1;1000;1;73.22
5;500;12;1;2000;1;50.59
5;500;12;1;3000;1;37.96
5;500;16;0;0;1;125.28
5;500;16;0;100;1;128.89
5;500;16;0;500;1;98.17
5;500;16;0;1000;1;76.12
5;500;16;0;2000;1;51.38
5;500;16;0;3000;1;38.04
5;500;16;1;0;1;117.62
5;500;16;1;100;1;119.49
5;500;16;1;500;1;95.71
5;500;16;1;1000;1;73.24
5;500;16;1;2000;1;50.17
5;500;16;1;3000;1;37.35
5;1000;0;0;0;1;78.17
5;1000;0;0;100;1;114.99
5;1000;0;0;500;1;97.50
5;1000;0;0;1000;1;75.67
5;1000;0;0;2000;1;50.56
5;1000;0;0;3000;1;36.18
5;1000;0;1;0;1;96.10
5;1000;0;1;100;1;102.54
5;1000;0;1;500;1;90.77
5;1000;0;1;1000;1;75.83
5;1000;0;1;2000;1;51.39
5;1000;0;1;3000;1;37.76
5;1000;1;0;0;1;115.63
5;1000;1;0;100;1;118.45
5;1000;1;0;500;1;93.08
5;1000;1;0;1000;1;72.34
5;1000;1;0;2000;1;49.46
5;1000;1;0;3000;1;37.52
5;1000;1;1;0;1;105.70
5;1000;1;1;100;1;110.99
5;1000;1;1;500;1;91.14
5;1000;1;1;1000;1;70.54
5;1000;1;1;2000;1;49.18
5;1000;1;1;3000;1;36.51
5;1000;2;0;0;1;112.41
5;1000;2;0;100;1;116.24
5;1000;2;0;500;1;95.41
5;1000;2;0;1000;1;72.89
5;1000;2;0;2000;1;50.43
5;1000;2;0;3000;1;37.25
5;1000;2;1;0;1;106.41
5;1000;2;1;100;1;110.48
5;1000;2;1;500;1;90.85
5;1000;2;1;1000;1;71.03
5;1000;2;1;2000;1;45.81
5;1000;2;1;3000;1;36.87
5;1000;4;0;0;1;112.64
5;1000;4;0;100;1;117.87
5;1000;4;0;500;1;95.06
5;1000;4;0;1000;1;71.86
5;1000;4;0;2000;1;50.14
5;1000;4;0;3000;1;37.00
5;1000;4;1;0;1;106.49
5;1000;4;1;100;1;111.66
5;1000;4;1;500;1;86.42
5;1000;4;1;1000;1;71.01
5;1000;4;1;2000;1;48.77
5;1000;4;1;3000;1;36.62
5;1000;8;0;0;1;110.90
5;1000;8;0;100;1;118.98
5;1000;8;0;500;1;91.91
5;1000;8;0;1000;1;72.34
5;1000;8;0;2000;1;49.81
5;1000;8;0;3000;1;37.23
5;1000;8;1;0;1;106.64
5;1000;8;1;100;1;109.88
5;1000;8;1;500;1;90.12
5;1000;8;1;1000;1;70.25
5;1000;8;1;2000;1;49.10
5;1000;8;1;3000;1;37.30
5;1000;12;0;0;1;112.48
5;1000;12;0;100;1;115.41
5;1000;12;0;500;1;92.76
5;1000;12;0;1000;1;72.47
5;1000;12;0;2000;1;49.20
5;1000;12;0;3000;1;36.98
5;1000;12;1;0;1;105.34
5;1000;12;1;100;1;109.06
5;1000;12;1;500;1;78.28
5;1000;12;1;1000;1;64.38
5;1000;12;1;2000;1;45.72
5;1000;12;1;3000;1;37.40
5;1000;16;0;0;1;112.77
5;1000;16;0;100;1;118.89
5;1000;16;0;500;1;95.60
5;1000;16;0;1000;1;75.84
5;1000;16;0;2000;1;51.15
5;1000;16;0;3000;1;37.68
5;1000;16;1;0;1;91.51
5;1000;16;1;100;1;106.24
5;1000;16;1;500;1;93.00
5;1000;16;1;1000;1;75.04
5;1000;16;1;2000;1;50.07
5;1000;16;1;3000;1;37.10
5;5000;0;0;0;1;32.51
5;5000;0;0;100;1;57.40
5;5000;0;0;500;1;57.48
5;5000;0;0;1000;1;49.00
5;5000;0;0;2000;1;38.91
5;5000;0;0;3000;1;32.13
5;5000;0;1;0;1;65.65
5;5000;0;1;100;1;66.19
5;5000;0;1;500;1;58.52
5;5000;0;1;1000;1;52.13
5;5000;0;1;2000;1;38.98
5;5000;0;1;3000;1;29.97
5;5000;1;0;0;1;59.41
5;5000;1;0;100;1;62.11
5;5000;1;0;500;1;56.57
5;5000;1;0;1000;1;49.96
5;5000;1;0;2000;1;38.49
5;5000;1;0;3000;1;26.38
5;5000;1;1;0;1;51.12
5;5000;1;1;100;1;56.15
5;5000;1;1;500;1;58.35
5;5000;1;1;1000;1;52.89
5;5000;1;1;2000;1;38.43
5;5000;1;1;3000;1;31.50
5;5000;2;0;0;1;62.78
5;5000;2;0;100;1;61.87
5;5000;2;0;500;1;56.92
5;5000;2;0;1000;1;51.19
5;5000;2;0;2000;1;38.31
